month,client_name,industry,tier,acquisition_source,partner_name,months_active,contract_length_months,mrr,arr,expansion_revenue,active_users,dau,mau,products_count,feature_adoption_rate,self_service_portal_usage,support_tickets,avg_resolution_time_hrs,nps_score,csat_score,customer_health_score,cac,sales_cycle_days,ps_hours_contracted,ps_hours_used,implementation_days,time_to_value_days,is_churned,open_opportunities,pipeline_value,weighted_pipeline,win_rate,avg_deal_cycle_days,pipeline_coverage,days_to_renewal,is_renewal_period,renewal_risk_score,renewal_conversations_count,renewal_probability,partner_influenced_revenue,partner_commission_pct,partner_engagement_score,ai_tools_adopted,ai_tool_usage_hours_saved,automation_workflows_active,automated_report_views,self_service_reports_created,dashboard_views,data_quality_score,report_generation_time_mins,active_data_models,data_refresh_frequency_hrs,data_integration_sources,executive_report_requests,adhoc_analysis_requests,stakeholder_satisfaction_score,report_delivery_sla_met_pct,reports_delivered_on_time,total_reports_requested,avg_report_turnaround_days,closed_won_deals,closed_lost_deals,avg_closed_deal_size,client_start_date,ps_utilization_rate,dau_mau_ratio,report_delivery_rate,win_loss_ratio
2024-10-01,Client_I,Technology,Mid-Market,Alliance Partner,Partner_4,14,12,13478,161736,0,83,45,83,3,0.7458367848307684,202,16,34.991142757198446,63,4.175628696516506,68.37388156230104,0,0,62,78,0,0,0,6,11198,5986.744658830848,0.20757085856238264,112,0.20770885888113963,304,False,0.0,0,0.7280578180667304,13415.439111887852,0.19283814098153407,90.19558710336304,4,32,3,128,45,357,0.8812163054307102,1.7429662697916164,4,4,9,8,7,3.739639390298828,0.9884009559189331,18,43,2.710387120079536,3,1,137633,2023-08-01,1.26,0.54,0.42,1.5
2024-11-01,Client_I,Technology,Mid-Market,Alliance Partner,Partner_4,15,12,14561,174732,3643,87,67,87,3,0.4879438041077763,251,6,24.312824217122575,59,3.564976223980126,85.91459096845969,0,0,58,14,0,0,0,6,62101,40257.10068834671,0.4195118270643464,74,1.0662214133644667,273,False,0.0,0,0.7280578180667304,13917.331807386347,0.14891983370607575,63.432244683050676,5,26,3,106,19,57,0.9206485389751482,7.781708022659651,9,4,5,10,16,3.7670911482050675,0.9060227622871152,44,32,4.792126701411165,2,0,138051,2023-08-01,0.24,0.77,1.38,2.0
2024-12-01,Client_I,Technology,Mid-Market,Alliance Partner,Partner_4,16,12,13735,164820,0,87,55,87,5,0.6091119146764328,244,26,12.113263955524658,33,3.920906232332827,63.888824468909185,0,0,194,37,0,0,0,2,161551,126346.04923800631,0.4065012065240047,56,2.9404987258827813,243,False,0.0,0,0.7280578180667304,12118.929303125344,0.17826531733112044,90.17696685975977,1,37,7,128,22,27,0.9595026631967467,11.306504027667483,6,4,7,7,20,3.8336099150608027,0.9891219521967004,24,56,6.389510765898715,3,0,60501,2023-08-01,0.19,0.63,0.43,3.0
2025-01-01,Client_I,Technology,Mid-Market,Alliance Partner,Partner_4,17,12,0,0,0,0,0,0,4,0.7990087572360542,0,0,0.0,0,0.0,0.0,0,0,61,30,0,0,1,0,0,0.0,0.18981360053659754,82,0.0,212,False,0.0,0,0.7280578180667304,13377.63310944455,0.2498427488923775,60.55755575591626,5,19,2,190,34,459,0.9355571196384207,9.171241554184173,10,24,4,7,7,4.684788069183586,0.9055630690904084,44,60,1.0081818935446134,0,1,0,2023-08-01,0.49,0.0,0.73,0.0
2025-02-01,Client_I,Technology,Mid-Market,Alliance Partner,Partner_4,18,12,15784,189408,449,87,61,87,3,0.7062506189288016,197,18,38.23382483046203,32,3.9448849718187255,86.35108038367798,0,0,198,10,0,0,0,0,0,0.0,0.2596772576839168,50,0.0,181,False,0.0,0,0.7280578180667304,13781.234987294345,0.1262901104779981,79.55766603105201,0,0,8,191,18,90,0.9971877433377463,4.3408578750109195,4,24,5,4,12,4.029067504010346,0.8901036778504766,42,37,1.3267599819616602,2,1,168596,2023-08-01,0.05,0.7,1.14,1.0
2025-03-01,Client_I,Technology,Mid-Market,Alliance Partner,Partner_4,19,12,15133,181596,0,91,68,91,1,0.8497255991856171,165,44,18.93470918234868,37,4.205245774721637,78.61665676341049,0,0,56,86,0,0,0,1,112415,83048.55030239881,0.23651180630532614,54,1.8571168968479481,153,False,0.0,0,0.7280578180667304,12437.403868663918,0.1413914104312933,84.39787387980812,3,9,3,143,45,31,0.8939754162913598,14.574044477594251,11,4,9,6,15,4.165790078092842,0.9467026662321563,33,32,1.377697051556555,1,2,138048,2023-08-01,1.54,0.75,1.03,0.33
2025-04-01,Client_I,Technology,Mid-Market,Alliance Partner,Partner_4,20,12,15187,182244,2510,91,63,91,3,0.6650831149589563,190,33,23.068326234726513,71,4.680236544381526,77.01519370650875,0,0,73,72,0,0,0,3,136941,57945.40508173819,0.23644388788137527,51,2.254247053400935,122,False,0.0,0,0.7280578180667304,12600.162859953713,0.1426573050647153,93.46748494224778,4,10,8,83,16,109,0.975899751530712,10.700029765560895,13,4,4,4,5,3.561727184732702,0.8974938756687848,23,48,2.562443183496839,1,0,197452,2023-08-01,0.99,0.69,0.48,1.0
2025-05-01,Client_I,Technology,Mid-Market,Alliance Partner,Partner_4,21,12,16025,192300,2623,96,76,96,5,0.6668214786855868,81,6,20.609867236235512,52,3.721916322107407,75.69501838755109,0,0,77,63,0,0,0,8,96843,56977.22762883615,0.2386670607490331,82,1.510811232449298,92,True,0.9696055572033637,4,0.7280578180667304,14957.375179316121,0.2199364262430722,85.49903256253025,3,21,1,197,35,480,0.8560121370174996,10.49211671734929,4,8,2,7,9,4.168959036738354,0.8638721696954591,18,58,4.847875916741032,1,1,101305,2023-08-01,0.82,0.79,0.31,0.5
2025-06-01,Client_I,Technology,Mid-Market,Alliance Partner,Partner_4,22,12,14785,177420,2957,96,76,96,4,0.597211806455441,175,25,29.745906232547608,58,4.515595082248275,93.51682944639171,0,0,54,65,0,0,0,5,111217,47122.49727114062,0.23539510967937158,89,1.880571525194454,61,True,0.30808534456434566,3,0.7280578180667304,14413.310232661475,0.113139794635432,85.47486749345936,3,47,6,123,23,103,0.9708509177654989,14.585049424828071,9,24,4,10,4,3.715458924410311,0.8954846707820294,48,41,1.3966946870007957,3,0,51735,2023-08-01,1.2,0.79,1.17,3.0
2025-07-01,Client_I,Technology,Mid-Market,Alliance Partner,Partner_4,23,12,15818,189816,0,102,68,102,3,0.857436055455085,101,16,40.285051268051554,56,3.7623395162352975,76.1741987605292,0,0,181,37,0,0,0,9,89669,44517.097857282344,0.37195680692073374,73,1.4171987609052978,31,True,0.02684001469030639,0,0.7280578180667304,13141.670230354406,0.14502541119906298,82.41943232117971,5,30,1,177,47,477,0.8931533549917751,3.5112122959376197,14,4,2,2,10,4.239575337555255,0.9955937989801819,38,57,3.882915432702359,3,1,174791,2023-08-01,0.2,0.67,0.67,1.5
2025-08-01,Client_I,Technology,Mid-Market,Alliance Partner,Partner_4,24,12,17228,206736,0,102,76,102,3,0.4814236163409594,64,14,16.705331125915215,53,4.268788804109662,80.13422903131007,0,0,74,88,0,0,0,6,176788,132107.09106314267,0.2567952969269042,82,2.565416763408405,365,False,0.0,0,0.7280578180667304,14787.357814961913,0.1958419787917104,62.68893381942307,1,49,2,34,43,405,0.8750703881051901,5.516496048973528,8,8,6,6,5,4.301630484834835,0.9027444051466675,24,20,1.8216966771261727,2,1,177113,2023-08-01,1.19,0.75,1.2,1.0
2025-09-01,Client_I,Technology,Mid-Market,Alliance Partner,Partner_4,25,12,16248,194976,933,105,59,105,1,0.49420839248264853,279,40,30.2177045324745,40,3.65362678711723,65.40942201479078,0,0,176,67,0,0,0,1,44401,33480.38985717295,0.2938554689620657,84,0.6831763909404235,334,False,0.0,0,0.7280578180667304,15244.038366238792,0.12085209729191516,75.46782676980214,4,33,5,54,50,175,0.8543139305835145,12.404037517758878,6,4,4,4,11,3.6880162717011684,0.8695327378598334,20,47,5.144908819929824,0,0,0,2023-08-01,0.38,0.56,0.43,0.0
2025-10-01,Client_I,Technology,Mid-Market,Alliance Partner,Partner_4,26,12,15626,187512,0,103,76,103,1,0.6567395962520546,65,35,7.470422027948109,57,3.563775411207426,63.77360836526561,0,0,51,32,0,0,0,1,167756,54225.56887079747,0.4203524601460049,68,2.6839242288493534,304,False,0.0,0,0.7280578180667304,14596.561144702235,0.104388867420084,65.09449422065282,5,17,5,100,15,457,0.9250951622957015,11.199757252494916,6,1,3,10,2,4.2932581106237855,0.9573717451001117,33,30,6.40996174904784,0,2,0,2023-08-01,0.63,0.74,1.1,0.0
2023-04-01,Client_J,Financial Services,SMB,Inside Sales,,0,36,3798,45576,4564,25,16,25,1,0.603788984987309,244,25,7.68630851381628,52,4.971951686363091,74.8432146571546,24459,156,132,97,163,79,0,1,96013,47644.30816052351,0.26543433506103925,103,6.319971037388099,1096,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,4,47,4,185,33,135,0.9330873836658323,5.068250550251248,9,4,3,8,13,3.768945925080618,0.9998084988528776,46,26,3.3782185511913156,1,2,72283,2023-04-01,0.73,0.64,1.77,0.33
2023-05-01,Client_J,Financial Services,SMB,Inside Sales,,1,36,3480,41760,0,27,20,27,4,0.888926664623332,66,28,46.85954473285357,74,4.385835848498019,63.56027547977958,0,0,91,43,0,0,0,1,71045,49935.07794169237,0.3675601500997918,80,5.103807471264368,1066,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,5,49,4,174,30,202,0.921373942494404,9.44431605415004,9,24,10,5,6,4.651999333366395,0.8662055002028384,31,51,3.9836426927516664,1,0,76110,2023-04-01,0.47,0.74,0.61,1.0
2023-06-01,Client_J,Financial Services,SMB,Inside Sales,,2,36,3983,47796,0,29,17,29,5,0.7396021810433115,89,24,30.610471030091496,61,4.517161161006416,94.02253926745317,0,0,59,12,0,0,0,7,132164,42445.66503721379,0.34862796999044504,107,8.29550590007532,1035,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,4,16,8,97,39,299,0.8526505588955214,11.695508691984259,9,1,8,8,12,4.779311433915085,0.9163834219347569,17,22,2.061215038150543,2,2,93029,2023-04-01,0.2,0.59,0.77,0.67
2023-07-01,Client_J,Financial Services,SMB,Inside Sales,,3,36,3881,46572,0,28,18,28,2,0.6452768559011764,191,48,26.812049763811157,75,4.083620736235249,86.7403898300854,0,0,161,60,0,0,0,8,24611,10701.623077434222,0.29840733913565826,93,1.5853517134759083,1005,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,4,43,5,82,25,51,0.8542220479888433,1.6316583290306688,8,8,2,6,14,3.6460250738428703,0.9017714541315424,37,46,3.107615562816675,1,0,111504,2023-04-01,0.37,0.64,0.8,1.0
2023-08-01,Client_J,Financial Services,SMB,Inside Sales,,4,36,4060,48720,0,30,18,30,4,0.409855995097819,133,7,23.201831774840635,74,3.5982503541067983,70.67193596814941,0,0,185,54,0,0,0,4,15348,9478.542416439745,0.32639677007996243,85,0.9450738916256157,974,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,3,36,6,92,41,70,0.9712489852551653,2.4007935648567624,13,4,7,8,18,4.717185766602723,0.9501081332633712,25,59,2.797125385552688,3,0,180272,2023-04-01,0.29,0.6,0.42,3.0
2023-09-01,Client_J,Financial Services,SMB,Inside Sales,,5,36,4122,49464,4736,32,18,32,1,0.4237656805564473,196,30,39.01173889928128,34,4.760570733066659,78.75419082114699,0,0,63,79,0,0,0,9,98300,35783.06368028798,0.31992848843601124,112,5.961911693352741,943,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,3,27,3,98,9,353,0.9735608424639483,8.064953485561713,7,24,10,6,8,4.121471375997748,0.8876897189300104,47,49,5.02936149076114,1,0,185325,2023-04-01,1.25,0.56,0.96,1.0
2023-10-01,Client_J,Financial Services,SMB,Inside Sales,,6,36,4351,52212,490,32,25,32,5,0.5339679767830778,213,39,39.21094002025892,43,4.491209324025926,88.83677997423172,0,0,151,98,0,0,0,3,105492,50371.58725119432,0.22211218435422922,83,6.061365203401517,913,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,3,26,5,26,45,124,0.9768950474401248,4.737086620419843,7,4,6,10,9,4.108798908872345,0.8670337864942427,27,21,2.4735196589102486,2,1,177240,2023-04-01,0.65,0.78,1.29,1.0
2023-11-01,Client_J,Financial Services,SMB,Inside Sales,,7,36,4209,50508,3980,32,18,32,1,0.41457093379794374,252,22,32.298852781448375,71,4.858483434136998,67.06966780556401,0,0,50,22,0,0,0,1,92288,51769.86209536151,0.41015153392459835,97,5.481587075314802,882,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,2,42,1,111,13,140,0.8667898545834869,11.282725699271852,4,8,9,2,9,4.39973197269004,0.9659786326512925,35,41,5.994004990949908,3,2,111849,2023-04-01,0.44,0.56,0.85,1.0
2023-12-01,Client_J,Financial Services,SMB,Inside Sales,,8,36,4542,54504,0,32,20,32,2,0.5271529602367429,200,8,24.556494687047735,36,3.76273138315352,93.94732165790467,0,0,68,47,0,0,0,4,47987,20048.911368843023,0.36470136873663805,84,2.64129238221048,852,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,0,0,0,199,47,429,0.9911272414639656,10.66955437395276,15,4,6,9,14,3.9639027525367108,0.9937725417695382,38,27,4.209464156640452,1,1,151835,2023-04-01,0.69,0.62,1.41,0.5
2024-01-01,Client_J,Financial Services,SMB,Inside Sales,,9,36,3962,47544,3328,35,25,35,3,0.548711451181719,270,15,44.13097685714743,46,3.951332227404233,92.77128416146911,0,0,121,80,0,0,0,1,138894,67037.85162893601,0.2738883955623892,87,8.764134275618375,821,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,5,27,1,51,49,153,0.9259501770880452,5.925988852174486,12,8,9,1,3,4.462059195804512,0.8775609433242936,43,28,1.0184548229274977,1,2,130097,2023-04-01,0.66,0.71,1.54,0.33
2024-02-01,Client_J,Financial Services,SMB,Inside Sales,,10,36,4247,50964,0,33,24,33,3,0.7245902834950488,83,43,33.54465540405024,40,3.874405348856366,84.97473794175878,0,0,155,40,0,0,0,2,190215,105723.82700123098,0.24827413067116288,81,11.197021426889568,790,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,1,5,6,104,16,221,0.9814585019394606,14.22660016779234,12,4,2,1,19,4.4706600339562055,0.9439941036276973,20,49,2.189597216030202,1,0,155128,2023-04-01,0.26,0.73,0.41,1.0
2024-03-01,Client_J,Financial Services,SMB,Inside Sales,,11,36,4530,54360,0,36,28,36,2,0.4586752594043125,233,38,22.017301824499132,39,3.6335919010419344,72.87720539386794,0,0,166,58,0,0,0,4,85487,55384.105155136975,0.26462205454006643,100,4.717825607064018,761,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,1,38,3,82,48,116,0.9127496486682853,6.719337426830004,5,1,6,5,9,4.426520360085853,0.9860992352459408,38,57,5.105602516855399,3,0,52705,2023-04-01,0.35,0.78,0.67,3.0
2024-04-01,Client_J,Financial Services,SMB,Inside Sales,,12,36,4495,53940,0,38,23,38,4,0.6116454755369727,202,21,5.360558438173331,74,4.096332073437264,67.42761824255257,0,0,55,71,0,0,0,5,168957,129014.41022765156,0.44016295329238886,50,9.39694104560623,730,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,0,0,4,139,44,215,0.8953761033462627,6.525755400938303,8,4,10,1,20,3.769058334756177,0.8754799747881443,46,41,6.2673805118241095,1,0,133182,2023-04-01,1.29,0.61,1.12,1.0
2024-05-01,Client_J,Financial Services,SMB,Inside Sales,,13,36,4734,56808,2156,37,19,37,3,0.8358397795758079,263,22,36.39987491508753,46,3.675263084246996,61.54567565208734,0,0,112,55,0,0,0,8,92053,42479.258003777795,0.1994951456387555,107,4.861269539501479,700,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,1,35,7,23,17,96,0.8581850751078061,3.5639784969543764,10,8,4,8,15,3.6740360706508355,0.9842762827059697,46,22,3.6491181264752193,3,1,179233,2023-04-01,0.49,0.51,2.09,1.5
2024-06-01,Client_J,Financial Services,SMB,Inside Sales,,14,36,4386,52632,0,39,29,39,1,0.49032748205570004,93,37,39.838300798449005,39,3.6854813510507825,63.275225737174445,0,0,189,72,0,0,0,8,159628,49219.906362832175,0.42612395899780575,76,9.098723210214319,669,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,3,43,1,94,6,165,0.9521968517243875,10.528951732127913,9,8,3,6,6,3.543311753284893,0.9190349770680434,45,49,4.770140437269279,2,2,51521,2023-04-01,0.38,0.74,0.92,0.67
2024-07-01,Client_J,Financial Services,SMB,Inside Sales,,15,36,4608,55296,0,37,26,37,1,0.767159779767984,295,41,7.94872912558075,69,4.926343952712811,71.37204139053556,0,0,112,6,0,0,0,8,167887,71995.7474300479,0.26965754908732453,67,9.108452690972221,639,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,1,49,6,32,6,456,0.8812334110918723,6.439040622956273,9,8,4,2,11,4.236267646414419,0.9148537629126264,34,58,1.7877200108339304,0,1,0,2023-04-01,0.05,0.7,0.59,0.0
2024-08-01,Client_J,Financial Services,SMB,Inside Sales,,16,36,4806,57672,0,39,24,39,4,0.7782453217451883,257,28,30.237918038460375,54,4.214659529944651,79.70699769267384,0,0,149,55,0,0,0,10,68780,40481.59495582886,0.3640906449148127,108,3.577819392426134,608,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,4,40,8,31,23,259,0.9156033278396537,13.700907954734754,10,8,4,3,11,4.762306931413563,0.9284638085526211,33,56,1.2863696463850582,0,0,0,2023-04-01,0.37,0.62,0.59,0.0
2024-09-01,Client_J,Financial Services,SMB,Inside Sales,,17,36,4877,58524,0,40,26,40,2,0.5266901655325951,115,42,5.761399830563001,56,3.6417265437318735,83.12993388780095,0,0,44,64,0,0,0,2,113011,25671.039677369965,0.27487546848525557,83,5.793059257740414,577,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,2,37,7,181,33,339,0.9711751102638331,5.778681319460828,15,4,5,3,4,4.620543978909248,0.9406079310096626,21,47,4.206256017889762,0,1,0,2023-04-01,1.45,0.65,0.45,0.0
2024-10-01,Client_J,Financial Services,SMB,Inside Sales,,18,36,4669,56028,0,40,27,40,4,0.7721234150301197,235,36,15.928799170635424,60,4.190244525951962,74.17820591783016,0,0,132,78,0,0,0,4,32973,9069.345450881623,0.15416277540654408,59,1.765527950310559,547,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,0,0,3,16,18,266,0.9472934832556034,10.096357564515792,9,4,3,5,16,3.72224847012001,0.913281883696262,22,30,6.414492017884056,3,1,173598,2023-04-01,0.59,0.68,0.73,1.5
2024-11-01,Client_J,Financial Services,SMB,Inside Sales,,19,36,4671,56052,4060,42,31,42,5,0.4254610901096838,52,11,30.998854495517595,45,3.802007630037122,79.93006616108698,0,0,150,91,0,0,0,8,86224,19159.863405116943,0.2699041116672031,110,4.614857632198673,516,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,4,46,7,69,50,51,0.9292463213417899,6.908063665551296,8,1,6,7,17,3.6754111106856406,0.943404503470992,37,48,5.185086642335206,0,0,0,2023-04-01,0.61,0.74,0.77,0.0
2024-12-01,Client_J,Financial Services,SMB,Inside Sales,,20,36,4929,59148,0,41,27,41,4,0.7424870421705879,285,43,41.25887440706408,52,4.157166032851895,77.76725808299767,0,0,159,91,0,0,0,6,186451,110285.78751637954,0.25807667030984016,105,9.456837086630149,486,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,1,39,3,82,49,403,0.8629287846390788,7.760456709618507,5,4,4,10,17,3.6513555883632876,0.9123976542909309,46,39,2.4083134327575384,0,0,0,2023-04-01,0.57,0.66,1.18,0.0
2025-01-01,Client_J,Financial Services,SMB,Inside Sales,,21,36,5049,60588,0,42,32,42,3,0.41598500388419457,66,26,21.80854127736827,73,3.737908197656812,88.97820409447817,0,0,98,79,0,0,0,5,103124,68229.34853320771,0.3810284678884901,116,5.1061596355714,455,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,2,9,8,164,47,73,0.955960737597669,13.97284937834552,10,24,3,2,5,4.735415342030743,0.8562954155809869,21,30,4.77955669692424,1,1,91165,2023-04-01,0.81,0.76,0.7,0.5
2025-02-01,Client_J,Financial Services,SMB,Inside Sales,,22,36,5377,64524,53,45,23,45,4,0.7235464854677651,135,13,7.657239593829019,78,4.2588449250726885,85.63931629409824,0,0,152,25,0,0,0,5,85171,42842.174471596794,0.175570158509945,92,3.9599683838571695,424,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,5,48,6,102,45,360,0.8868176920171207,11.544887621321532,11,24,5,3,15,4.120114128120468,0.91139639790885,44,53,5.767644078233777,2,0,166019,2023-04-01,0.16,0.51,0.83,2.0
2025-03-01,Client_J,Financial Services,SMB,Inside Sales,,23,36,5039,60468,0,43,25,43,5,0.890972462193566,92,32,4.82754311032778,63,4.915464260461716,62.96723750859966,0,0,49,97,0,0,0,0,0,0.0,0.44401412244149185,111,0.0,396,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,2,26,6,184,49,303,0.9810319546285902,11.101714614017046,8,8,2,5,18,4.415601595347195,0.8720292717594226,40,48,4.86327608846725,3,2,140505,2023-04-01,1.98,0.58,0.83,1.0
2025-04-01,Client_J,Financial Services,SMB,Inside Sales,,24,36,5629,67548,0,47,24,47,3,0.668716746324647,149,13,25.941606325123473,55,4.6631005018647285,90.83411388511658,0,0,112,69,0,0,0,8,99314,64973.97918975862,0.19800820206870526,48,4.4108189731746315,365,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,4,37,4,71,24,391,0.9134118825051427,8.07384422083338,14,1,7,5,18,4.031710018856224,0.8571599309405982,22,48,2.7877666759089506,0,1,0,2023-04-01,0.62,0.51,0.46,0.0
2025-05-01,Client_J,Financial Services,SMB,Inside Sales,,25,36,5315,63780,0,46,35,46,5,0.7138721759077926,186,43,12.756543294455916,77,4.9835001183479335,79.79590293029435,0,0,112,38,0,0,0,10,46692,29351.085543063145,0.30589999423365066,76,2.19623706491063,335,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,0,0,5,142,42,118,0.9734264084457042,6.057745459380255,4,4,8,7,4,3.6383729174233266,0.9137330098694294,23,50,2.2887064119948786,0,1,0,2023-04-01,0.34,0.76,0.46,0.0
2025-06-01,Client_J,Financial Services,SMB,Inside Sales,,26,36,5621,67452,1182,47,27,47,4,0.6494136528538955,158,33,33.694821632114326,65,4.27841749912677,73.81738663107542,0,0,146,62,0,0,0,7,43917,34291.231708492094,0.30395564555362986,112,1.9532556484611279,304,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,0,0,3,126,35,36,0.9619744459057298,14.216973854797882,8,1,8,2,5,4.054378948045128,0.893438586265164,48,29,1.7064532803654977,2,1,129497,2023-04-01,0.42,0.57,1.66,1.0
2025-07-01,Client_J,Financial Services,SMB,Inside Sales,,27,36,5423,65076,0,46,23,46,1,0.847126464192435,277,23,11.91674696223101,39,3.7132097085989173,80.63684854478757,0,0,165,94,0,0,0,0,0,0.0,0.3219177275367868,117,0.0,274,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,3,21,6,131,43,87,0.9642926847247656,8.066694057810633,10,24,9,3,12,3.633972471205275,0.9437155645316493,41,44,2.396933700155217,3,1,191818,2023-04-01,0.57,0.5,0.93,1.5
2025-08-01,Client_J,Financial Services,SMB,Inside Sales,,28,36,5320,63840,0,50,37,50,5,0.7536043130785379,196,45,38.62330394605827,58,4.603869191676845,82.60707853807915,0,0,119,90,0,0,0,1,60443,46728.54348932354,0.3125502986688664,51,2.8403665413533834,243,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,4,33,3,131,37,479,0.8527996105554884,10.215561800498852,11,4,2,5,8,3.8679300415853843,0.9558426553445877,43,25,5.841526144752377,2,1,61792,2023-04-01,0.76,0.74,1.72,1.0
2025-09-01,Client_J,Financial Services,SMB,Inside Sales,,29,36,5702,68424,0,52,39,52,3,0.5586912176832965,115,10,7.273652710543284,51,4.155526129683569,74.52277482183271,0,0,178,12,0,0,0,1,50429,19368.595382684685,0.27218293028758894,66,2.2110224482637673,212,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,0,0,5,56,6,385,0.8587752673380349,6.45915595726981,8,4,8,6,10,4.0632697374549975,0.9741612097987922,22,23,2.21535674808724,1,1,183332,2023-04-01,0.07,0.75,0.96,0.5
2025-10-01,Client_J,Financial Services,SMB,Inside Sales,,30,36,5955,71460,0,50,33,50,1,0.43272910596494196,57,31,31.142899578452564,37,3.9039312905888854,71.14177559516448,0,0,108,2,0,0,0,3,155413,91838.28892373962,0.18767140277761107,117,6.524475230898405,182,False,0.0,0,0.7462814447277519,0.0,0.0,0.0,3,28,1,172,37,124,0.9674322381257022,2.9931384267380317,11,4,5,9,15,4.942028163874441,0.9332728372347452,17,20,5.875862306266369,2,2,93878,2023-04-01,0.02,0.66,0.85,0.67
